[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=load_previous_mappings message="load previous mappings"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=load_previous_mappings elapsed_ms=0 message="previous mappings loaded"
[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants message="fetch Shopify DOBA variants"
[PROGRESS] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants step=2/6 item=13048/13048 percent=100% ok=13048 skipped=0 failed=0 message="shopify variants fetched"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_shopify_variants elapsed_ms=107076 message="shopify variants fetched"
[STEP-START] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates message="fetch Doba by Shopify candidate SKUs"
[PROGRESS] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates step=3/6 item=13048/13048 percent=100% ok=13048 skipped=0 failed=0 message="doba candidate lookup finished"
[STEP-DONE] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=fetch_doba_candidates elapsed_ms=1313741 message="doba candidate lookup finished"
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2682/13048 doba_sku=D0102H76CAU shopify_variant_id=gid://shopify/ProductVariant/51371356356914 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2683/13048 doba_sku=D0102H76CSA shopify_variant_id=gid://shopify/ProductVariant/51371358585138 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2684/13048 doba_sku=D0102H76CSV shopify_variant_id=gid://shopify/ProductVariant/51371358880050 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2685/13048 doba_sku=D0102H76C97 shopify_variant_id=gid://shopify/ProductVariant/51371359076658 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2686/13048 doba_sku=D0102H76C9G shopify_variant_id=gid://shopify/ProductVariant/51371359273266 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2687/13048 doba_sku=D0102H76C9Y shopify_variant_id=gid://shopify/ProductVariant/51371359469874 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2688/13048 doba_sku=D0102H76CIA shopify_variant_id=gid://shopify/ProductVariant/51371359666482 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2689/13048 doba_sku=D0102H76CIV shopify_variant_id=gid://shopify/ProductVariant/51371359732018 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2690/13048 doba_sku=D0102H76CIW shopify_variant_id=gid://shopify/ProductVariant/51371359830322 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2691/13048 doba_sku=D0102H76C2Y shopify_variant_id=gid://shopify/ProductVariant/51371359994162 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2692/13048 doba_sku=D0102H76CGA shopify_variant_id=gid://shopify/ProductVariant/51371360125234 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2693/13048 doba_sku=D0102H76CGV shopify_variant_id=gid://shopify/ProductVariant/51371360485682 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2694/13048 doba_sku=D0102H76CQG shopify_variant_id=gid://shopify/ProductVariant/51371360583986 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2695/13048 doba_sku=D0102H76CVY shopify_variant_id=gid://shopify/ProductVariant/51371360649522 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2696/13048 doba_sku=D0102H76CD7 shopify_variant_id=gid://shopify/ProductVariant/51371360715058 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2697/13048 doba_sku=D0102H76CW7 shopify_variant_id=gid://shopify/ProductVariant/51371360878898 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2698/13048 doba_sku=D0102H76CKV shopify_variant_id=gid://shopify/ProductVariant/51371361698098 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2699/13048 doba_sku=D0102H76C4V shopify_variant_id=gid://shopify/ProductVariant/51371361730866 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2700/13048 doba_sku=D0102H76CTY shopify_variant_id=gid://shopify/ProductVariant/51371361796402 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2701/13048 doba_sku=D0102H76CUW shopify_variant_id=gid://shopify/ProductVariant/51371362091314 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2702/13048 doba_sku=D0102H76CFU shopify_variant_id=gid://shopify/ProductVariant/51371362255154 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2703/13048 doba_sku=D0102H76BHY shopify_variant_id=gid://shopify/ProductVariant/51371362386226 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2704/13048 doba_sku=D0102H76BXW shopify_variant_id=gid://shopify/ProductVariant/51371362418994 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2705/13048 doba_sku=D0102H76B7Y shopify_variant_id=gid://shopify/ProductVariant/51371362484530 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2706/13048 doba_sku=D0102H76BPY shopify_variant_id=gid://shopify/ProductVariant/51371362550066 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2707/13048 doba_sku=D0102H76BS7 shopify_variant_id=gid://shopify/ProductVariant/51371362582834 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2708/13048 doba_sku=D0102H76BSY shopify_variant_id=gid://shopify/ProductVariant/51371362648370 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2709/13048 doba_sku=D0102H76B9W shopify_variant_id=gid://shopify/ProductVariant/51371362779442 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2710/13048 doba_sku=D0102H76BIY shopify_variant_id=gid://shopify/ProductVariant/51371363008818 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2711/13048 doba_sku=D0102H76B2V shopify_variant_id=gid://shopify/ProductVariant/51371363205426 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2712/13048 doba_sku=D0102H76BGG shopify_variant_id=gid://shopify/ProductVariant/51371364254002 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2713/13048 doba_sku=D0102H76BGU shopify_variant_id=gid://shopify/ProductVariant/51371364286770 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2714/13048 doba_sku=D0102H76BQA shopify_variant_id=gid://shopify/ProductVariant/51371364483378 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2715/13048 doba_sku=D0102H76B0V shopify_variant_id=gid://shopify/ProductVariant/51371365433650 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2716/13048 doba_sku=D0102H76BBA shopify_variant_id=gid://shopify/ProductVariant/51371365466418 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2717/13048 doba_sku=D0102H76BBW shopify_variant_id=gid://shopify/ProductVariant/51371365564722 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2718/13048 doba_sku=D0102H76B1G shopify_variant_id=gid://shopify/ProductVariant/51371365892402 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2719/13048 doba_sku=D0102H76B1U shopify_variant_id=gid://shopify/ProductVariant/51371365990706 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2720/13048 doba_sku=D0102H76B6V shopify_variant_id=gid://shopify/ProductVariant/51371366809906 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2721/13048 doba_sku=D0102H76B6W shopify_variant_id=gid://shopify/ProductVariant/51371366875442 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2722/13048 doba_sku=D0102H76BYG shopify_variant_id=gid://shopify/ProductVariant/51371367072050 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2723/13048 doba_sku=D0102H76BYU shopify_variant_id=gid://shopify/ProductVariant/51371367137586 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2724/13048 doba_sku=D0102H76BDA shopify_variant_id=gid://shopify/ProductVariant/51371367203122 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2725/13048 doba_sku=D0102H76BZV shopify_variant_id=gid://shopify/ProductVariant/51371367563570 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2726/13048 doba_sku=D0102H76B87 shopify_variant_id=gid://shopify/ProductVariant/51371368841522 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2727/13048 doba_sku=D0102H76BKU shopify_variant_id=gid://shopify/ProductVariant/51371368874290 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2728/13048 doba_sku=D0102H76B4G shopify_variant_id=gid://shopify/ProductVariant/51371369005362 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2729/13048 doba_sku=D0102H76BTV shopify_variant_id=gid://shopify/ProductVariant/51371369333042 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2730/13048 doba_sku=D0102H76BFV shopify_variant_id=gid://shopify/ProductVariant/51371369365810 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2731/13048 doba_sku=D0102H76B37 shopify_variant_id=gid://shopify/ProductVariant/51371369660722 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2732/13048 doba_sku=D0102H76B3G shopify_variant_id=gid://shopify/ProductVariant/51371369890098 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2733/13048 doba_sku=D0102H761XY shopify_variant_id=gid://shopify/ProductVariant/51371370381618 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2734/13048 doba_sku=D0102H7617A shopify_variant_id=gid://shopify/ProductVariant/51371370545458 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2735/13048 doba_sku=D0102H76157 shopify_variant_id=gid://shopify/ProductVariant/51371370578226 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2736/13048 doba_sku=D0102H7615Y shopify_variant_id=gid://shopify/ProductVariant/51371370742066 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2737/13048 doba_sku=D0102H761RA shopify_variant_id=gid://shopify/ProductVariant/51371370840370 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2738/13048 doba_sku=D0102H761RV shopify_variant_id=gid://shopify/ProductVariant/51371370905906 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2739/13048 doba_sku=D0102H761EY shopify_variant_id=gid://shopify/ProductVariant/51371371004210 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2740/13048 doba_sku=D0102H761EU shopify_variant_id=gid://shopify/ProductVariant/51371371069746 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2741/13048 doba_sku=D0102H761PV shopify_variant_id=gid://shopify/ProductVariant/51371371135282 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2742/13048 doba_sku=D0102H761PW shopify_variant_id=gid://shopify/ProductVariant/51371371233586 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2743/13048 doba_sku=D0102H761AY shopify_variant_id=gid://shopify/ProductVariant/51371371397426 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2744/13048 doba_sku=D0102H761SA shopify_variant_id=gid://shopify/ProductVariant/51371371430194 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2745/13048 doba_sku=D0102H761SV shopify_variant_id=gid://shopify/ProductVariant/51371371495730 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2746/13048 doba_sku=D0102H7619G shopify_variant_id=gid://shopify/ProductVariant/51371371856178 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2747/13048 doba_sku=D0102H7619Y shopify_variant_id=gid://shopify/ProductVariant/51371372118322 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2748/13048 doba_sku=D0102H76127 shopify_variant_id=gid://shopify/ProductVariant/51371372216626 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2749/13048 doba_sku=D0102H7612G shopify_variant_id=gid://shopify/ProductVariant/51371372380466 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2750/13048 doba_sku=D0102H7612U shopify_variant_id=gid://shopify/ProductVariant/51371373429042 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2751/13048 doba_sku=D0102H761GW shopify_variant_id=gid://shopify/ProductVariant/51371373527346 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2752/13048 doba_sku=D0102H761Q7 shopify_variant_id=gid://shopify/ProductVariant/51371373691186 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2753/13048 doba_sku=D0102H761QG shopify_variant_id=gid://shopify/ProductVariant/51371373887794 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2754/13048 doba_sku=D0102H761QY shopify_variant_id=gid://shopify/ProductVariant/51371374018866 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2755/13048 doba_sku=D0102H761QU shopify_variant_id=gid://shopify/ProductVariant/51371374084402 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2756/13048 doba_sku=D0102H761LA shopify_variant_id=gid://shopify/ProductVariant/51371374117170 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2757/13048 doba_sku=D0102H7610Y shopify_variant_id=gid://shopify/ProductVariant/51371374149938 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2758/13048 doba_sku=D0102H761JW shopify_variant_id=gid://shopify/ProductVariant/51371374346546 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2759/13048 doba_sku=D0102H761V7 shopify_variant_id=gid://shopify/ProductVariant/51371374543154 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2760/13048 doba_sku=D0102H761VG shopify_variant_id=gid://shopify/ProductVariant/51371374575922 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2761/13048 doba_sku=D0102H761CW shopify_variant_id=gid://shopify/ProductVariant/51371374706994 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2762/13048 doba_sku=D0102H761BG shopify_variant_id=gid://shopify/ProductVariant/51371374772530 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2763/13048 doba_sku=D0102H761BY shopify_variant_id=gid://shopify/ProductVariant/51371374870834 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2764/13048 doba_sku=D0102H761YW shopify_variant_id=gid://shopify/ProductVariant/51371374903602 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2765/13048 doba_sku=D0102H761D7 shopify_variant_id=gid://shopify/ProductVariant/51371375001906 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2766/13048 doba_sku=D0102H761DY shopify_variant_id=gid://shopify/ProductVariant/51371375034674 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2767/13048 doba_sku=D0102H761DU shopify_variant_id=gid://shopify/ProductVariant/51371375132978 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2768/13048 doba_sku=D0102H761MW shopify_variant_id=gid://shopify/ProductVariant/51371375165746 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2769/13048 doba_sku=D0102H761ZU shopify_variant_id=gid://shopify/ProductVariant/51371375198514 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2770/13048 doba_sku=D0102H761W7 shopify_variant_id=gid://shopify/ProductVariant/51371375264050 status=active reason_code=matched_by_exact_sku
[ITEM] batch=15725c10-cdcf-47b9-827e-f9172ea7ce40 phase=match_exact_sku index=2771/13048 doba_sku=D0102H761WY shopify_variant_id=gid://shopify/ProductVariant/51371375296818 status=active reason_code=matched_by_exact_sku
